ID,Rank,Name,Platform,Year,Genre,Publisher
9202,10540,Blue Stinger,DC,1999.0,Adventure,Activision
18452,10541,Yggdra Union: We'll Never Fight Alone,PSP,2008.0,Role-Playing,Sting
12068,10542,The Destiny of Zorro,Wii,2009.0,Action,505 Games
1227,10543,Hot Wheels Ultimate Racing,PSP,2007.0,Action,Activision
3235,10544,Capcom vs. SNK 2 EO,XB,2003.0,Fighting,Capcom
3661,10545,Inazuma Eleven GO Strikers 2013,Wii,2012.0,Role-Playing,Level 5
12721,10546,Metal Gear Solid HD Edition,PS3,2011.0,Action,Konami Digital Entertainment
12293,10547,Hunter: The Reckoning,GC,2002.0,Action,Virgin Interactive
13228,10548,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Ossu! Banchou - Yoshimune DS,DS,2007.0,Misc,Paon
5673,10549,Urban Chaos,PS,1999.0,Action,Eidos Interactive
64,10550,Creeper World 3: Arc Eternal,Wii,2009.0,Strategy,Namco Bandai Games
19614,10551,Monkey Mischief! Party Time,Wii,2008.0,Misc,Activision
19459,10552,Draglade,DS,2007.0,Fighting,505 Games
8313,10553,DS Kageyama Method: Dennou Hanpuku - Tadashii Kanji Kakitori-Kun,DS,2007.0,Misc,Shogakukan
9164,10554,Water Sports,Wii,2009.0,Action,Avanquest
16353,10555,Freaky Flyers,PS2,2003.0,Racing,Midway Games
11316,10556,Baten Kaitos Origins,GC,2006.0,Role-Playing,Unknown
185,10557,E·O·E: Eve of Extinction,PS2,2002.0,Fighting,Eidos Interactive
10808,10558,Pro Evolution Soccer 2016,XOne,2015.0,Sports,Konami Digital Entertainment
14544,10559,Dark Summit,XB,2001.0,Sports,THQ
12460,10560,Penguin no Mondai: The World,DS,2010.0,Adventure,Konami Digital Entertainment
15857,10561,My Healthy Cooking Coach,DS,,Simulation,Unknown
19778,10562,Yaiba: Ninja Gaiden Z,PS3,2014.0,Action,Tecmo Koei
19145,10563,Flushed Away,DS,2006.0,Platform,D3Publisher
6142,10564,Surf's Up,X360,2007.0,Sports,Ubisoft
9722,10565,Hakuouki Portable,PSP,2009.0,Adventure,Idea Factory
19661,10566,NHL 2004,GC,2003.0,Sports,Electronic Arts
15601,10567,Fallout 3 Game Add-On Pack: The Pitt and Operation: Anchorage,X360,2009.0,Role-Playing,Bethesda Softworks
2418,10568,Cabela's Adventure Camp,X360,2011.0,Misc,Activision
17797,10569,KORG DS-10 Synthesizer Plus,DS,2009.0,Misc,AQ Interactive
16955,10570,World Snooker Championship 2007,PS3,2007.0,Sports,Sega
3875,10571,X-Men: The Official Game,XB,2006.0,Action,Activision
11637,10572,RLH: Run Like Hell,PS2,2002.0,Shooter,Virgin Interactive
14831,10573,Digimon Adventure,PSP,2013.0,Role-Playing,Namco Bandai Games
1719,10574,Doom 3,PC,2004.0,Shooter,Activision
4969,10575,The Ant Bully,PS2,2006.0,Platform,Midway Games
5793,10576,Conflict: Global Terror,XB,2005.0,Shooter,SCi
18754,10577,Minority Report: Everybody Runs,GC,2002.0,Action,Activision
13374,10578,Monster Rancher EVO,PS2,2005.0,Role-Playing,Tecmo Koei
17344,10579,Project Hacker: Kakusei,DS,2006.0,Action,Nintendo
1871,10580,Pajama Sam: Don't Fear The Dark,Wii,2008.0,Adventure,Atari
6856,10581,GRID Autosport,X360,2014.0,Racing,Codemasters
9804,10582,World Series of Poker 2008: Battle for the Bracelets,PS3,2007.0,Misc,Activision
12640,10583,Wasteland 2,PS4,2015.0,Role-Playing,Deep Silver
16030,10584,Guitar Hero: Van Halen,PS2,2009.0,Misc,Activision
18952,10585,Olympic Summer Games: Atlanta 1996,PS,1996.0,Sports,U.S. Gold
15921,10586,Little League World Series Baseball 2008,Wii,2008.0,Sports,Activision
11646,10587,Disney's The Haunted Mansion,GC,2003.0,Platform,Take-Two Interactive
14941,10588,Tatsunoko vs. Capcom: Cross Generation of Heroes,Wii,2008.0,Fighting,Capcom
7167,10589,Alvin and the Chipmunks: Chipwrecked,X360,2011.0,Misc,505 Games
18703,10590,Darius Gaiden,SAT,1995.0,Shooter,Acclaim Entertainment
18926,10591,All Kamen Rider: Rider Generation 2,DS,2012.0,Action,Namco Bandai Games
14640,10592,Beach Spikers: Virtua Beach Volleyball,GC,2002.0,Sports,Sega
15154,10593,Total War: WARHAMMER,PC,2016.0,Strategy,Sega
17661,10594,Tom Clancy's Ghost Recon: Predator,PSP,2010.0,Shooter,Ubisoft
9924,10595,You Don't Know Jack: Mock 2,PS,2000.0,Misc,Vivendi Games
10887,10596,Blue Dragon: Awakened Shadow,DS,2009.0,Role-Playing,Namco Bandai Games
18473,10597,3D Tank Warfare Simulator Panzer Front,PS,1999.0,Simulation,Avalon Interactive
10132,10598,[Prototype 2],PC,2012.0,Action,Activision
16143,10599,NASCAR The Game: Inside Line,X360,2012.0,Racing,Activision
4646,10600,Sudoku Mania,DS,2006.0,Puzzle,Zoo Digital Publishing
18277,10601,Blades of Time,PS3,2012.0,Action,Konami Digital Entertainment
1354,10602,Rolling Stone: Drum King,Wii,2009.0,Misc,505 Games
5163,10603,Jade Cocoon 2,PS2,2001.0,Role-Playing,Ubisoft
11,10604,Lord of Apocalypse,PSV,2011.0,Role-Playing,Square Enix
16737,10605,Bejeweled Twist,DS,2010.0,Puzzle,PopCap Games
12922,10606,Rock Band 3,DS,2010.0,Misc,MTV Games
1770,10607,Kabushiki Baibai Trainer: Kabutore!,DS,2006.0,Simulation,Konami Digital Entertainment
18027,10608,Sword & Sorcery,SAT,1996.0,Role-Playing,Micro Cabin
5454,10609,Van Helsing,GBA,2004.0,Action,Activision
7224,10610,NFL Tour,X360,2008.0,Sports,Electronic Arts
19811,10611,Bee Movie Game,PS2,2007.0,Action,Activision
15642,10612,NBA Live 16,XOne,2015.0,Sports,Electronic Arts
5369,10613,Spider-Man: Web of Shadows,DS,2008.0,Action,Activision
19829,10614,Bullet Witch,X360,2006.0,Shooter,Atari
3650,10615,USA Today Puzzle Craze,DS,2009.0,Puzzle,Destineer
2795,10616,Machi-Ing Maker 3 x Tousouchuu,PSP,2010.0,Simulation,D3Publisher
4085,10617,Kelly Slater's Pro Surfer,XB,2002.0,Sports,Activision
13294,10618,SNK vs. Capcom: SVC Chaos,XB,2004.0,Fighting,Ignition Entertainment
1425,10619,Codename: Kids Next Door: Operation V.I.D.E.O.G.A.M.E.,PS2,2005.0,Platform,Global Star
9478,10620,Choujikuu Yousai Macross: Ai Oboete Imasu ka,SAT,1997.0,Shooter,Namco Bandai Games
15150,10621,Vanishing Point,PS,2001.0,Racing,Acclaim Entertainment
14883,10622,SCORE International Baja 1000: The Official Game,Wii,2008.0,Racing,Activision
19354,10623,Dragonseeds,PS,1998.0,Action,Jaleco
5603,10624,The Bard's Tale,XB,2004.0,Role-Playing,Ubisoft
9964,10625,Opoona,Wii,2007.0,Role-Playing,Tecmo Koei
14795,10626,Big League Sports,Wii,2008.0,Sports,Activision
18447,10627,nail'd,X360,2010.0,Racing,Deep Silver
13001,10628,Nodame Cantabile,DS,2007.0,Misc,Namco Bandai Games
4662,10629,Alien Hominid,PS2,2004.0,Shooter,Zoo Digital Publishing
17101,10630,Record of Agarest War Zero,X360,2010.0,Strategy,Compile Heart
2598,10631,L'Aigle de Guerre,GBA,2001.0,Strategy,Nintendo
5841,10632,Jeopardy!,N64,1998.0,Misc,GameTek
16599,10633,Disney's Donald Duck: Goin' Quackers,N64,2000.0,Platform,Ubisoft
11347,10634,Aidyn Chronicles: The First Mage,N64,2001.0,Role-Playing,THQ
5412,10635,Aquapazza: Aquaplus Dream Match,PS3,2012.0,Fighting,Aqua Plus
2197,10636,Virtual Pool 64,N64,1998.0,Sports,Crave Entertainment
3084,10637,Indy Racing 2000,N64,2000.0,Racing,Infogrames
16884,10638,Flying Dragon,N64,1997.0,Fighting,Natsume
11068,10639,International Superstar Soccer 64 (weekly JP sales),N64,1997.0,Sports,Konami Digital Entertainment
13718,10640,Lode Runner 3-D,N64,1998.0,Action,Infogrames
19406,10641,The History Channel: Civil War - Secret Missions,PS3,2008.0,Shooter,Activision
10112,10642,GT64 Championship Edition,N64,1998.0,Racing,Ocean
10707,10643,Milo's Astro Lanes,N64,1998.0,Sports,Interplay
75,10644,Gekido,PS,1999.0,Fighting,Infogrames
19595,10645,Harry Potter and the Deathly Hallows - Part 1,PC,2010.0,Action,Electronic Arts
10143,10646,Fifi and the Flowertots,DS,2009.0,Misc,Avanquest
12738,10647,Disney's The Jungle Book,GBA,2002.0,Platform,Ubisoft
5918,10648,King of Clubs: Mini Golf,Wii,2008.0,Sports,Oxygen Interactive
11798,10649,Ultimate Marvel vs. Capcom 3,PS3,2011.0,Fighting,Capcom
1807,10650,Cate West: The Vanishing Files,DS,2008.0,Adventure,Oxygen Interactive
16533,10651,Army Men World War: Team Assault,PS,2001.0,Action,3DO
5926,10652,Tom Clancy's Splinter Cell,GBA,2003.0,Action,Ubisoft
15419,10653,Harry Potter and the Deathly Hallows - Part 2,PC,2011.0,Action,Electronic Arts
1454,10654,NHL 2K6,X360,2005.0,Sports,Take-Two Interactive
5390,10655,Marvel vs. Capcom: Clash of Super Heroes,DC,1999.0,Fighting,Capcom
46,10656,NBA Ballers: Rebound,PSP,2006.0,Sports,Midway Games
2652,10657,King's Field: The Ancient City,PS2,2001.0,Role-Playing,Metro 3D
2437,10658,LEGO Rock Raiders,PS,1999.0,Strategy,LEGO Media
16727,10659,Silent Scope Complete,XB,2004.0,Shooter,Konami Digital Entertainment
8918,10660,Digimon All-Star Rumble,PS3,2014.0,Fighting,Namco Bandai Games
12660,10661,Ghost in the Shell,PS,1997.0,Simulation,Sony Computer Entertainment
7866,10662,Atelier Sophie: The Alchemist of the Mysterious Book,PS4,2015.0,Role-Playing,Tecmo Koei
2980,10663,Marvel Super Hero Squad: The Infinity Gauntlet,3DS,2011.0,Action,THQ
10144,10664,Evil Dead: Fistfull of Boomstick,XB,2003.0,Action,THQ
8763,10665,Tom Clancy's Classic Trilogy,XB,2004.0,Shooter,Ubisoft
14927,10666,Harvest Moon DS Cute (jp sales),DS,2005.0,Simulation,Marvelous Interactive
14839,10667,Bleach: Dark Souls (JP sales),DS,2007.0,Fighting,Sega
16834,10668,Indigo Prophecy,XB,2005.0,Adventure,Atari
12291,10669,NASCAR '14,PS3,2014.0,Racing,Deep Silver
14456,10670,Kiku! Kaku! Kotoba o Fuyasu! Hajimete no Eigo Training,DS,2007.0,Misc,Benesse
4108,10671,Over the Hedge,XB,2006.0,Platform,Activision
9472,10672,Sneakers,XB,2002.0,Puzzle,Microsoft Game Studios
15273,10673,Sword Art Online: Lost Song,PS3,2015.0,Role-Playing,Namco Bandai Games
16822,10674,Crime Crackers,PS,1994.0,Role-Playing,Sony Computer Entertainment
10045,10675,Earth Defense Force 2025.1: The Shadow of New Despair,PS4,2015.0,Action,D3Publisher
10498,10676,Pro Evolution Soccer 2013,Wii,2012.0,Sports,Konami Digital Entertainment
3094,10677,Micro Machines V3,PS,1997.0,Racing,Codemasters
8121,10678,Alvin and the Chipmunks: Chipwrecked,Wii,2011.0,Misc,505 Games
11808,10679,College Hoops 2K6,XB,2005.0,Sports,Take-Two Interactive
17512,10680,"Sakura Wars 2: Kimi, Shinitamou koto Nakare",DC,2000.0,Adventure,Sega
4595,10681,NatGeo Challenge! Wild Life,PS3,2010.0,Misc,Black Bean Games
6809,10682,Idol Janshi Suchie-Pai Remix,SAT,1995.0,Misc,Jaleco
970,10683,Kung Fu Panda 2,PS3,2011.0,Action,THQ
577,10684,Star Wars: Lethal Alliance,DS,2006.0,Action,Ubisoft
4195,10685,Exhibition Volume 03,XB,2003.0,Misc,Microsoft Game Studios
17843,10686,Zero4 Champ RR-Z,SNES,1995.0,Racing,Media Rings
19300,10687,Initial D: Street Stage,PSP,2006.0,Racing,Sega
2779,10688,Tales of Innocence R,PSV,2012.0,Role-Playing,Namco Bandai Games
9150,10689,Generator Rex: Agent of Providence,3DS,2011.0,Action,Activision
16540,10690,Petz Hamsterz Superstarz,DS,2009.0,Simulation,Ubisoft
6144,10691,NeverDead,X360,2012.0,Shooter,Konami Digital Entertainment
16443,10692,Happy Feet Two,X360,,Action,Warner Bros. Interactive Entertainment
18889,10693,Age of Empires II: The Age of Kings,PC,1999.0,Strategy,Microsoft Game Studios
17182,10694,"Warhammer 40,000: Dawn of War II - Chaos Rising",PC,2010.0,Strategy,THQ
16780,10695,Predator: Concrete Jungle,XB,2005.0,Action,Vivendi Games
16872,10696,CSI: Hard Evidence,X360,2007.0,Adventure,Ubisoft
4270,10697,F1 2014,PC,2014.0,Racing,Codemasters
17141,10698,Code Lyoko: Quest for Infinity,Wii,2007.0,Action,Game Factory
12466,10699,Fate/hollow ataraxia,PSV,2014.0,Adventure,Type-Moon
18122,10700,Lucky * Star: Ryouou Gakuen Outousai,PS2,2008.0,Adventure,Kadokawa Shoten
3607,10701,Scribblenauts Unmasked: A DC Comics Adventure,3DS,2013.0,Puzzle,Warner Bros. Interactive Entertainment
3462,10702,Murder in Venice,DS,2011.0,Adventure,City Interactive
16214,10703,Nancy Drew: The Model Mysteries,DS,2010.0,Puzzle,THQ
70,10704,Ride,XOne,2015.0,Racing,Milestone S.r.l.
43,10705,Naruto Shippuden: Gekito Ninja Taisen! EX,Wii,2007.0,Fighting,Takara Tomy
14417,10706,Universal Studios Theme Parks Adventure,GC,2001.0,Misc,Kemco
2320,10707,Nihon Keizai Shinbunsha Kanshuu: Shiranai Mamade wa Son o Suru Mono ya Okane no Shikumi DS,DS,2009.0,Misc,Nintendo
133,10708,Little League World Series Baseball 2010,X360,2010.0,Sports,Activision
14750,10709,Piglet's Big Game,PS2,2003.0,Platform,Gotham Games
10680,10710,Real Bout Garou Densetsu,SAT,1996.0,Fighting,SNK
790,10711,Arcania: Gothic 4,X360,2010.0,Role-Playing,JoWood Productions
12084,10712,Ben 10 Galactic Racing,X360,2011.0,Racing,D3Publisher
8310,10713,Project FIFA World Cup,PS2,2002.0,Sports,Electronic Arts
18796,10714,System Flaw,DS,2009.0,Shooter,Enjoy Gaming ltd.
6044,10715,Rio,X360,2011.0,Misc,THQ
16142,10716,Rocky: Legends,XB,2004.0,Action,Ubisoft
13731,10717,Lord of Apocalypse,PSP,2011.0,Role-Playing,Square Enix
16065,10718,The BIGS 2,PSP,2009.0,Sports,Take-Two Interactive
7329,10719,Horse Life Adventures,DS,2008.0,Simulation,Deep Silver
4439,10720,iCarly 2: iJoin The Click!,Wii,2010.0,Adventure,Activision
18713,10721,Burnout Paradise: The Ultimate Box,PC,2009.0,Racing,Electronic Arts
19503,10722,Famicom Mini: Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo Zenkouhen,GBA,2004.0,Adventure,Nintendo
19134,10723,The Secret Saturdays: Beasts of the 5th Sun,Wii,2009.0,Action,D3Publisher
6680,10724,Winter Stars,X360,2011.0,Sports,Deep Silver
18675,10725,Higurashi no Nakukoru ni Kizuna: Dai-Ni-Kan - Sou,DS,2008.0,Adventure,Alchemist
5479,10726,Star Trek: Shattered Universe,PS2,2004.0,Simulation,Global Star
15615,10727,The Land Before Time: Great Valley Racing Adventure,PS,2001.0,Racing,TDK Mediactive
11511,10728,Ultra Street Fighter IV,PS4,2015.0,Fighting,Capcom
10152,10729,Animal Planet: Vet Life,Wii,2009.0,Simulation,Activision
15699,10730,Cubic Ninja,3DS,2011.0,Platform,Ubisoft
17710,10731,Championship Pony,DS,2008.0,Simulation,"Destination Software, Inc"
252,10732,Harvest Moon: Frantic Farming,DS,2009.0,Puzzle,Rising Star Games
7078,10733,Rise of the Tomb Raider,PC,2016.0,Adventure,Square Enix
17885,10734,Pinball Hall of Fame: The Williams Collection,3DS,2011.0,Misc,Crave Entertainment
15021,10735,Persona 5,PS3,2016.0,Role-Playing,Unknown
4063,10736,Power Stone Collection,PSP,2006.0,Action,Capcom
11622,10737,MTX Mototrax,XB,2004.0,Racing,Activision
12267,10738,Blast Chamber,PS,1996.0,Shooter,Activision
8285,10739,Thor: God of Thunder,3DS,2011.0,Action,Sega
14599,10740,Mana Khemia: Student Alliance,PSP,2008.0,Role-Playing,Nippon Ichi Software
16327,10741,Retro Game Challenge (US sales),DS,2007.0,Action,Namco Bandai Games
1273,10742,EyeToy: Operation Spy,PS2,2005.0,Action,Sony Computer Entertainment
9305,10743,Zoo Tycoon (2013),X360,2013.0,Simulation,Microsoft Game Studios
12283,10744,MotoGP 07,PS2,2007.0,Racing,Capcom
8106,10745,Touch Detective,DS,2006.0,Adventure,505 Games
13852,10746,Option Tuning Car Battle,PS,1998.0,Racing,MTO
18079,10747,Rapala Pro Bass Fishing 2010,DS,2010.0,Sports,Activision
13993,10748,Derby Jockey 2,SNES,1995.0,Sports,Asmik Corp
19247,10749,Famicom Mini: Mappy,GBA,2004.0,Platform,Nintendo
3892,10750,Reign of Fire,XB,2002.0,Shooter,BAM! Entertainment
11877,10751,Descent Maximum,PS,1997.0,Shooter,Interplay Productions
10754,10752,Disney Sing It! High School Musical 3: Senior Year,X360,2009.0,Misc,Disney Interactive Studios
2299,10753,"Blast Works: Build, Trade, Destroy",Wii,2008.0,Shooter,Eidos Interactive
19120,10754,Resident Evil: Revelations 2,XOne,2015.0,Action,Capcom
1049,10755,Major League Baseball 2K11,DS,2011.0,Sports,Take-Two Interactive
5537,10756,Shining Force EXA,PS2,2007.0,Role-Playing,Sega
2977,10757,Virtual Pro Wrestling,PS,1996.0,Fighting,Asmik Ace Entertainment
4218,10758,Wasteland 2,PC,2015.0,Role-Playing,inXile Entertainment
14095,10759,Shadow Tower,PS,1998.0,Role-Playing,From Software
2156,10760,Luminous Arc 2 (JP sales),DS,,Role-Playing,Unknown
11130,10761,Ninja Reflex,DS,2008.0,Action,Electronic Arts
4261,10762,Dragon Ball: Evolution,PSP,2009.0,Fighting,Namco Bandai Games
7754,10763,Red Bull BC One,DS,2008.0,Misc,Playlogic Game Factory
9945,10764,Heatseeker,Wii,2007.0,Action,Codemasters
18058,10765,Watchmen: The End is Nigh Part 1 & 2,X360,2009.0,Action,Warner Bros. Interactive Entertainment
9638,10766,Ford Racing 3,DS,2005.0,Racing,Zoo Digital Publishing
5375,10767,Ice Age 2: The Meltdown,XB,2006.0,Platform,Vivendi Games
3557,10768,Guilty Gear Isuka,PS2,2004.0,Fighting,505 Games
9579,10769,MySims SkyHeroes,X360,2010.0,Action,Electronic Arts
1830,10770,NASCAR Unleashed,PS3,2011.0,Racing,Activision
17131,10771,Shadow Master,PS,1997.0,Adventure,Psygnosis
5878,10772,Global Touring Challenge: Africa,PS2,2001.0,Racing,Rage Software
19130,10773,Jikkyou Powerful Pro Yakyuu 2013,PSV,2013.0,Sports,Konami Digital Entertainment
19025,10774,Dead or Alive 5,PSV,2013.0,Fighting,Tecmo Koei
6931,10775,Tokimeki Memorial: Taisen Pazurudama,PS,1996.0,Puzzle,Konami Digital Entertainment
9445,10776,InuYasha: Secret of the Divine Jewel,DS,2007.0,Role-Playing,Namco Bandai Games
10471,10777,MotoGP 2,XB,2003.0,Racing,THQ
19562,10778,Pro Yakyuu Famista DS,DS,2007.0,Sports,Namco Bandai Games
16609,10779,Ultimate Muscle - The Kinnikuman Legacy: The Path of the Superhero,GBA,2002.0,Fighting,Banpresto
16425,10780,BIT.TRIP COMPLETE,Wii,2011.0,Misc,Rising Star Games
3658,10781,EyeCreate,PS3,2007.0,Misc,Sony Computer Entertainment
19318,10782,Skylanders: Spyro's Adventure,PC,2011.0,Action,Activision
8707,10783,Paws & Claws: Pet Vet,Wii,2009.0,Simulation,THQ
3228,10784,Touch Mechanic,DS,2008.0,Simulation,Nintendo
12317,10785,Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta,PSV,2012.0,Adventure,Gust
9922,10786,Ar tonelico: Melody of Elemia,PS2,2006.0,Role-Playing,505 Games
5651,10787,Man vs. Wild,X360,2011.0,Action,Crave Entertainment
11290,10788,Sol Trigger,PSP,2012.0,Role-Playing,Image Epoch
14727,10789,Pony Friends 2,Wii,2009.0,Simulation,Eidos Interactive
7582,10790,Castlevania Double Pack,GBA,2006.0,Platform,Konami Digital Entertainment
6670,10791,Ballistic: Ecks vs. Sever,GBA,2002.0,Shooter,BAM! Entertainment
14520,10792,Jikkyou Powerful Pro Yakyuu 11,GC,2004.0,Sports,Konami Digital Entertainment
493,10793,Steel Battalion,XB,2002.0,Simulation,Microsoft Game Studios
12817,10794,The Daring Game for Girls,Wii,,Adventure,Unknown
6417,10795,Glory Days 2,DS,2007.0,Strategy,Ghostlight
19327,10796,Johnny Bravo in The Hukka-Mega-Mighty-Ultra-Extreme Date-O-Rama,DS,2009.0,Action,Blast! Entertainment Ltd
2433,10797,Street Fighter Collection,PS,1997.0,Fighting,Capcom
11736,10798,thinkSMART,DS,2010.0,Misc,Conspiracy Entertainment
10639,10799,Digimon Story: Super Xros Wars Blue/Red,DS,2011.0,Role-Playing,Namco Bandai Games
4914,10800,Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition,DS,2010.0,Sports,Konami Digital Entertainment
10756,10801,Mind Quiz,PSP,2006.0,Action,Ubisoft
138,10802,Populous DS,DS,2008.0,Strategy,Rising Star Games
1276,10803,Who Wants to Be A Millionaire?,X360,2011.0,Misc,Ubisoft
10573,10804,Bladestorm: The Hundred Years' War,X360,2007.0,Action,Tecmo Koei
18736,10805,Cartoon Network: Punch Time Explosion,3DS,2011.0,Fighting,Deep Silver
4293,10806,Imagine: Reporter,DS,2010.0,Simulation,Ubisoft
13452,10807,Disney Planes Fire & Rescue,3DS,2014.0,Action,Disney Interactive Studios
2495,10808,MX SuperFly featuring Ricky Carmichael,XB,2002.0,Racing,THQ
8242,10809,Gokuhou!! Mecha Mote Iinchou: MM Town de Miracle Change!,DS,2009.0,Simulation,Konami Digital Entertainment
13807,10810,Natural Doctrine,PS4,2014.0,Role-Playing,Nippon Ichi Software
19317,10811,SNK vs. Capcom Card Fighters DS,DS,2006.0,Strategy,Ignition Entertainment
13111,10812,Mystery Stories: Curse of the Ancient Spirits,DS,2011.0,Adventure,GSP
6555,10813,Kuroko's Basketball: Miracle Game,3DS,2014.0,Sports,Namco Bandai Games
4964,10814,Minority Report: Everybody Runs,XB,2002.0,Action,Activision
17356,10815,MindJack,X360,2011.0,Shooter,Square Enix
18534,10816,ReCore,XOne,2016.0,Action,Microsoft Game Studios
1252,10817,NASCAR,PSP,2006.0,Racing,Electronic Arts
17652,10818,Halo 2,PC,2007.0,Shooter,Microsoft Game Studios
17812,10819,Shox,PS2,2002.0,Racing,Electronic Arts
9180,10820,Unou no Tatsujin: Soukai! Machigai Museum 2,DS,2007.0,Misc,Namco Bandai Games
12931,10821,Playboy: The Mansion,XB,2005.0,Simulation,Ubisoft
8468,10822,The X-Factor,X360,2010.0,Misc,Deep Silver
6817,10823,Gundam Breaker,PSV,2013.0,Action,Namco Bandai Games
8761,10824,Neo Atlas,PS,1998.0,Strategy,ArtDink
5126,10825,Jaws: Ultimate Predator,Wii,2011.0,Action,Majesco Entertainment
1459,10826,Disney's Aladdin in Nasira's Revenge,PS,2000.0,Action,Sony Computer Entertainment
6512,10827,Kiniro no Corda 3,PSP,2010.0,Adventure,Tecmo Koei
1929,10828,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,GC,2005.0,Adventure,Activision
7159,10829,Taiko no Tatsujin: Don Don! Mystery Adventure,3DS,2016.0,Action,Namco Bandai Games
10309,10830,Winning Post 6,PS2,2003.0,Sports,Tecmo Koei
5305,10831,Egg Monster Hero,DS,,Role-Playing,Square Enix
4534,10832,Rock Band Country Track Pack 2,Wii,2011.0,Misc,MTV Games
19775,10833,Darkest of Days,X360,2009.0,Shooter,Phantom EFX
8827,10834,Whacked!,XB,2002.0,Misc,Microsoft Game Studios
3974,10835,Ghostbusters: The Video Game (DS Version),PC,2010.0,Action,Take-Two Interactive
6187,10836,Barnyard,PS2,2006.0,Action,THQ
18241,10837,Big League Sports: Summer,Wii,2009.0,Sports,Activision
13515,10838,Angry Birds: Rio,PC,2011.0,Puzzle,Focus Home Interactive
11177,10839,Dance on Broadway,PS3,2011.0,Misc,Ubisoft
14751,10840,Risen 3: Titan Lords,PC,2014.0,Role-Playing,Deep Silver
19695,10841,Dungeons,PC,2011.0,Strategy,Kalypso Media
12411,10842,Pac-Man World 3,GC,2005.0,Platform,Namco Bandai Games
14381,10843,SingStar Apres-Ski Party 2,PS3,2010.0,Misc,Sony Computer Entertainment
4273,10844,Raven Squad: Operation Hidden Dagger,X360,2009.0,Shooter,Evolved Games
12244,10845,Rocky,GC,2002.0,Fighting,Rage Software
114,10846,Gundam Breaker 3,PS4,2016.0,Action,Namco Bandai Games
1548,10847,Crash 'N' Burn,XB,2004.0,Racing,Eidos Interactive
14626,10848,Medieval II: Total War,PC,2006.0,Strategy,Sega
14648,10849,NFL Blitz 20-02,XB,2002.0,Sports,Midway Games
3953,10850,Metal Fight Beyblade,DS,2009.0,Action,Hudson Soft
870,10851,Robots,XB,2005.0,Action,Vivendi Games
14172,10852,Speed Kings,PS2,2003.0,Racing,Acclaim Entertainment
8882,10853,Monopoly Collection,Wii,2011.0,Misc,Electronic Arts
16075,10854,The King of Fighters XIV,PS4,2016.0,Fighting,Deep Silver
6624,10855,Langrisser V: The End of Legend,SAT,1998.0,Strategy,NCS
13736,10856,FIFA Street 3,DS,2008.0,Sports,Electronic Arts
13499,10857,PhotoKano,PSP,2012.0,Adventure,Kadokawa Shoten
9171,10858,Ouchi Mainichi Tamagotchi,3DS,2012.0,Action,Namco Bandai Games
18572,10859,Fresh PreCure! Asobi Collection,DS,2009.0,Action,Namco Bandai Games
3981,10860,Populous: The Beginning,PS,1998.0,Strategy,Electronic Arts
6961,10861,Rygar: The Battle of Argus,Wii,2008.0,Action,Rising Star Games
15606,10862,Chess,PS,2001.0,Strategy,Success
7811,10863,Rosco McQueen: Firefighter Extreme,PS,1997.0,Action,Sony Computer Entertainment
6882,10864,Terranigma,SNES,1995.0,Role-Playing,Nintendo
2512,10865,PAC-MAN and the Ghostly Adventures,3DS,2013.0,Platform,Namco Bandai Games
12208,10866,The Voice,WiiU,2014.0,Action,Activision
8744,10867,Forever Kingdom,PS2,2001.0,Role-Playing,From Software
13555,10868,Blitz: Overtime,PSP,2006.0,Sports,Midway Games
14015,10869,Cabela's North American Adventures,PSP,2010.0,Sports,Activision
4404,10870,Altered Beast: Guardian of the Realms,GBA,2002.0,Action,THQ
16196,10871,Field & Stream: Total Outdoorsman Challenge,X360,2010.0,Sports,505 Games
18335,10872,Wordmaster,DS,2008.0,Strategy,Zoo Digital Publishing
3657,10873,Shining Tears,PS2,2004.0,Role-Playing,Sega
6397,10874,MotoGP,XB,2002.0,Racing,THQ
14268,10875,Scaler,PS2,2004.0,Platform,Take-Two Interactive
19175,10876,Gradius V,PS2,2004.0,Shooter,Konami Digital Entertainment
13060,10877,X-COM: UFO Defense,PS,1995.0,Strategy,Microprose
50,10878,Raiden Fighters Aces,X360,2008.0,Shooter,Valcon Games
14912,10879,Scooby-Doo! Who's Watching Who?,DS,2006.0,Adventure,THQ
18685,10880,World Cup '98 France: Road to Win,SAT,1998.0,Sports,Sega
1243,10881,MLB SlugFest 20-04,XB,2003.0,Sports,Midway Games
17972,10882,Barbie and the Magic of Pegasus,GBA,2005.0,Action,Vivendi Games
11644,10883,SD Gundam G Generation DS,DS,2005.0,Role-Playing,Namco Bandai Games
17373,10884,Adventure Time: Finn & Jake Investigations,X360,2015.0,Action,Little Orbit
10155,10885,Bleach: Heat the Soul,PSP,2005.0,Fighting,Sony Computer Entertainment
3847,10886,Fishing Master World Tour,Wii,2009.0,Sports,Hudson Entertainment
7040,10887,Psychonauts,PS2,2005.0,Platform,Majesco Entertainment
