user_id,item_cd,date,dow,amount
508654,9192000001,2012-03-26,1_Mon,151
508654,375092,2012-03-26,1_Mon,4200
508654,299817,2012-03-26,1_Mon,130
508654,350485,2012-03-26,1_Mon,200
508654,367120,2012-03-26,1_Mon,150
508655,1313002190,2012-03-26,1_Mon,491
508656,82935,2012-03-26,1_Mon,952
508657,259160,2012-03-26,1_Mon,2848
508657,346533,2012-03-26,1_Mon,476
508657,209796,2012-03-26,1_Mon,410
508657,329772,2012-03-26,1_Mon,380
508657,250728,2012-03-26,1_Mon,410
508657,355679,2012-03-26,1_Mon,952
508657,250728,2012-03-26,1_Mon,410
508657,185583,2012-03-26,1_Mon,952
508657,266852,2012-03-26,1_Mon,952
508657,365235,2012-03-26,1_Mon,1229
508657,329772,2012-03-26,1_Mon,380
508657,337853,2012-03-26,1_Mon,1420
508657,346836,2012-03-26,1_Mon,1896
508657,322483,2012-03-26,1_Mon,5229
508657,315117,2012-03-26,1_Mon,1800
508658,330390,2012-03-26,1_Mon,1300
508659,78531,2012-03-26,1_Mon,1420
508660,3103001388,2012-03-26,1_Mon,761
508661,371336,2012-03-26,1_Mon,1455
508661,350822,2012-03-26,1_Mon,583
508661,280575,2012-03-26,1_Mon,923
508661,366904,2012-03-26,1_Mon,3666
508661,280387,2012-03-26,1_Mon,923
508662,363881,2012-03-26,1_Mon,916
508662,363889,2012-03-26,1_Mon,1839
508662,347168,2012-03-26,1_Mon,2761
508663,381307,2012-03-26,1_Mon,1400
508664,388087,2012-03-26,1_Mon,1900
508665,349627,2012-03-26,1_Mon,1896
508666,343316,2012-03-26,1_Mon,3800
508667,155777,2012-03-26,1_Mon,65
508667,155777,2012-03-26,1_Mon,65
508667,139996,2012-03-26,1_Mon,65
508667,139996,2012-03-26,1_Mon,65
508667,345170,2012-03-26,1_Mon,150
508668,366960,2012-03-26,1_Mon,6900
508668,366961,2012-03-26,1_Mon,6900
508669,10209,2012-03-26,1_Mon,1229
508669,368188,2012-03-26,1_Mon,3420
508669,356415,2012-03-26,1_Mon,952
508669,382493,2012-03-26,1_Mon,800
508669,259981,2012-03-26,1_Mon,571
508670,5130007578,2012-03-26,1_Mon,970
508671,343727,2012-03-26,1_Mon,3800
508672,368449,2012-03-26,1_Mon,2400
508672,345566,2012-03-26,1_Mon,2372
508672,338404,2012-03-26,1_Mon,1896
508673,315338,2012-03-26,1_Mon,4700
508673,315338,2012-03-26,1_Mon,4700
508674,343158,2012-03-26,1_Mon,15013
508674,310391,2012-03-26,1_Mon,1788
508675,368079,2012-03-26,1_Mon,1377
508675,310931,2012-03-26,1_Mon,923
508676,141290,2012-03-26,1_Mon,800
508676,376502,2012-03-26,1_Mon,3800
508677,257379,2012-03-26,1_Mon,4200
508677,376256,2012-03-26,1_Mon,5400
508677,371381,2012-03-26,1_Mon,4300
508677,347158,2012-03-26,1_Mon,6900
508677,376255,2012-03-26,1_Mon,6400
508677,347159,2012-03-26,1_Mon,5900
508677,376017,2012-03-26,1_Mon,6800
508678,333966,2012-03-26,1_Mon,353
508679,372277,2012-03-26,1_Mon,2808
508679,369407,2012-03-26,1_Mon,3747
508679,346267,2012-03-26,1_Mon,2968
508679,364107,2012-03-26,1_Mon,5817
508679,364099,2012-03-26,1_Mon,4634
508679,346265,2012-03-26,1_Mon,3382
508680,376047,2012-03-26,1_Mon,6900
508681,347169,2012-03-26,1_Mon,324
508682,349019,2012-03-26,1_Mon,1377
508683,374211,2012-03-26,1_Mon,1362
508684,370942,2012-03-26,1_Mon,2716
508685,367351,2012-03-26,1_Mon,4872
508685,367352,2012-03-26,1_Mon,4358
508686,3110000069,2012-03-26,1_Mon,486
508687,341929,2012-03-26,1_Mon,125
508688,244790,2012-03-26,1_Mon,7381
508689,315978,2012-03-26,1_Mon,5700
508689,380102,2012-03-26,1_Mon,5700
508690,355486,2012-03-26,1_Mon,1500
508690,329412,2012-03-26,1_Mon,3900
508691,372111,2012-03-26,1_Mon,6500
508691,372111,2012-03-26,1_Mon,6500
508691,372111,2012-03-26,1_Mon,6500
508692,337337,2012-03-26,1_Mon,3069
508692,330381,2012-03-26,1_Mon,6376
508693,383594,2012-03-26,1_Mon,1896
508693,3106901417,2012-03-26,1_Mon,600
508693,383606,2012-03-26,1_Mon,666
508694,230896,2012-03-26,1_Mon,9800
508694,296999,2012-03-26,1_Mon,4060
508695,259067,2012-03-26,1_Mon,3685
508695,260609,2012-03-26,1_Mon,370
508695,143111,2012-03-26,1_Mon,2717
508696,141237,2012-03-26,1_Mon,4141
508697,368634,2012-03-26,1_Mon,3900
508698,379314,2012-03-26,1_Mon,2279
508698,376586,2012-03-26,1_Mon,1517
508699,369933,2012-03-26,1_Mon,4282
508699,369932,2012-03-26,1_Mon,5233
508700,347326,2012-03-26,1_Mon,1517
508700,254984,2012-03-26,1_Mon,600
508700,347325,2012-03-26,1_Mon,1517
508701,370279,2012-03-26,1_Mon,2800
508701,380126,2012-03-26,1_Mon,3000
508702,369429,2012-03-26,1_Mon,2848
508703,318915,2012-03-26,1_Mon,1420
508704,325090,2012-03-26,1_Mon,14000
508705,335190,2012-03-26,1_Mon,2372
508705,368725,2012-03-26,1_Mon,3800
508706,371804,2012-03-26,1_Mon,2372
508707,324913,2012-03-26,1_Mon,2848
508708,372901,2012-03-26,1_Mon,2848
508708,368323,2012-03-26,1_Mon,3600
508708,377203,2012-03-26,1_Mon,5900
508709,1313002186,2012-03-26,1_Mon,582
508710,343716,2012-03-26,1_Mon,3040
508710,361708,2012-03-26,1_Mon,3802
508710,343714,2012-03-26,1_Mon,2279
508711,294255,2012-03-26,1_Mon,4200
508711,3109004058,2012-03-26,1_Mon,2848
508711,142079,2012-03-26,1_Mon,780
508711,351536,2012-03-26,1_Mon,4753
508711,3109004058,2012-03-26,1_Mon,2848
508711,80840,2012-03-26,1_Mon,1229
508712,356917,2012-03-26,1_Mon,25189
508712,3101001234,2012-03-26,1_Mon,314
508713,195196,2012-03-26,1_Mon,1900
508713,318197,2012-03-26,1_Mon,1000
508713,314356,2012-03-26,1_Mon,1516
508713,306461,2012-03-26,1_Mon,762
508714,355384,2012-03-26,1_Mon,214
508714,386144,2012-03-26,1_Mon,215
508714,386144,2012-03-26,1_Mon,215
508714,366323,2012-03-26,1_Mon,5100
508714,368360,2012-03-26,1_Mon,3800
508714,366828,2012-03-26,1_Mon,11700
508714,309740,2012-03-26,1_Mon,4900
508714,369377,2012-03-26,1_Mon,5311
508714,311728,2012-03-26,1_Mon,1896
508714,307861,2012-03-26,1_Mon,2848
508714,386101,2012-03-26,1_Mon,215
508715,348747,2012-03-26,1_Mon,5251
508715,203937,2012-03-26,1_Mon,580
508716,1191000002,2012-03-26,1_Mon,7620
508717,355379,2012-03-26,1_Mon,285
508717,53692,2012-03-26,1_Mon,2700
508717,332200,2012-03-26,1_Mon,200
508717,259370,2012-03-26,1_Mon,190
508717,263635,2012-03-26,1_Mon,3800
508717,386103,2012-03-26,1_Mon,285
508717,185699,2012-03-26,1_Mon,952
508717,374790,2012-03-26,1_Mon,284
508718,340047,2012-03-26,1_Mon,19600
508719,315355,2012-03-26,1_Mon,3200
508719,375684,2012-03-26,1_Mon,5700
508720,236455,2012-03-26,1_Mon,31595
508720,278626,2012-03-26,1_Mon,3206
508721,170722,2012-03-26,1_Mon,1500
508722,9192000001,2012-03-26,1_Mon,100
508722,376858,2012-03-26,1_Mon,1900
508723,363879,2012-03-26,1_Mon,467
508723,363878,2012-03-26,1_Mon,467
508724,9192000001,2012-03-26,1_Mon,100
508724,309824,2012-03-26,1_Mon,3300
508725,298004,2012-03-26,1_Mon,6429
508726,3104001583,2012-03-26,1_Mon,1168
508726,322472,2012-03-26,1_Mon,250
508726,313439,2012-03-26,1_Mon,1658
508726,200201,2012-03-26,1_Mon,1327
508727,372292,2012-03-26,1_Mon,47
508727,372297,2012-03-26,1_Mon,47
508728,3102001175,2012-03-26,1_Mon,11334
508728,327779,2012-03-26,1_Mon,3800
508729,376258,2012-03-26,1_Mon,5129
508729,376273,2012-03-26,1_Mon,5129
508729,376259,2012-03-26,1_Mon,4386
508729,376274,2012-03-26,1_Mon,4386
508730,281112,2012-03-26,1_Mon,476
508731,346279,2012-03-26,1_Mon,923
508732,351947,2012-03-26,1_Mon,2000
508732,349435,2012-03-26,1_Mon,570
508732,203025,2012-03-26,1_Mon,2839
508733,319151,2012-03-26,1_Mon,2848
508733,375103,2012-03-26,1_Mon,2600
508734,349621,2012-03-26,1_Mon,1100
508735,360713,2012-03-26,1_Mon,1800
508735,360710,2012-03-26,1_Mon,4800
508736,249383,2012-03-26,1_Mon,1400
508737,333456,2012-03-26,1_Mon,1629
508737,215356,2012-03-26,1_Mon,98
508739,364112,2012-03-26,1_Mon,4231
508739,262672,2012-03-26,1_Mon,4463
508739,317042,2012-03-26,1_Mon,10476
508739,364111,2012-03-26,1_Mon,4999
508740,312689,2012-03-26,1_Mon,3800
508741,365235,2012-03-26,1_Mon,1192
508742,3102000955,2012-03-26,1_Mon,1200
508742,142162,2012-03-26,1_Mon,420
508742,142161,2012-03-26,1_Mon,420
508742,3104001265,2012-03-26,1_Mon,2780
508742,142163,2012-03-26,1_Mon,420
508743,258562,2012-03-26,1_Mon,1229
508744,346534,2012-03-26,1_Mon,2279
508744,297100,2012-03-26,1_Mon,1896
508744,346535,2012-03-26,1_Mon,1896
508744,343713,2012-03-26,1_Mon,1517
508745,349685,2012-03-26,1_Mon,2848
508746,241871,2012-03-26,1_Mon,16000
508747,322483,2012-03-26,1_Mon,4286
508748,311592,2012-03-26,1_Mon,1420
508749,355677,2012-03-26,1_Mon,952
508749,355678,2012-03-26,1_Mon,952
508749,372333,2012-03-26,1_Mon,2848
508749,326336,2012-03-26,1_Mon,120
508750,376051,2012-03-26,1_Mon,5312
508751,357851,2012-03-26,1_Mon,3800
508752,369179,2012-03-26,1_Mon,5199
508752,258020,2012-03-26,1_Mon,237
508753,364291,2012-03-26,1_Mon,1137
508753,364291,2012-03-26,1_Mon,1137
508753,382687,2012-03-26,1_Mon,1992
508753,370586,2012-03-26,1_Mon,1137
508753,378996,2012-03-26,1_Mon,3007
508753,358485,2012-03-26,1_Mon,1422
508754,311067,2012-03-26,1_Mon,2762
508755,355058,2012-03-26,1_Mon,1896
508756,364326,2012-03-26,1_Mon,10800
508757,84852,2012-03-26,1_Mon,1163
508757,261266,2012-03-26,1_Mon,340
508757,5292000004,2012-03-26,1_Mon,971
508758,5292000004,2012-03-26,1_Mon,500
508759,196181,2012-03-26,1_Mon,2848
508759,378135,2012-03-26,1_Mon,8011
508759,259772,2012-03-26,1_Mon,284
508759,329541,2012-03-26,1_Mon,1896
508759,275734,2012-03-26,1_Mon,500
508759,345934,2012-03-26,1_Mon,8500
508759,345938,2012-03-26,1_Mon,7600
508760,338173,2012-03-26,1_Mon,1394
508761,315323,2012-03-26,1_Mon,1896
508762,164672,2012-03-26,1_Mon,380
508762,356415,2012-03-26,1_Mon,952
508763,378424,2012-03-26,1_Mon,2900
508764,338472,2012-03-26,1_Mon,5705
508765,178000,2012-03-26,1_Mon,3000
508766,318594,2012-03-26,1_Mon,1362
508767,317607,2012-03-26,1_Mon,761
508767,5218010008,2012-03-26,1_Mon,3800
508767,374654,2012-03-26,1_Mon,2848
508767,345266,2012-03-26,1_Mon,3900
508767,5218010008,2012-03-26,1_Mon,3800
508767,368285,2012-03-26,1_Mon,1900
508768,364920,2012-03-26,1_Mon,1748
508769,354357,2012-03-26,1_Mon,831
508770,259977,2012-03-26,1_Mon,571
508770,259977,2012-03-26,1_Mon,571
508772,49127,2012-03-26,1_Mon,1165
508772,260505,2012-03-26,1_Mon,3686
508772,269820,2012-03-26,1_Mon,2762
508772,327779,2012-03-26,1_Mon,3686
508774,269820,2012-03-26,1_Mon,2762
508774,260505,2012-03-26,1_Mon,3686
508774,49127,2012-03-26,1_Mon,1165
508774,327779,2012-03-26,1_Mon,3686
508775,49127,2012-03-26,1_Mon,1158
508775,327779,2012-03-26,1_Mon,3660
508775,67201,2012-03-26,1_Mon,1827
508775,260505,2012-03-26,1_Mon,3659
508777,294291,2012-03-26,1_Mon,3800
508778,158294,2012-03-26,1_Mon,3783
508779,360217,2012-03-26,1_Mon,2372
508779,383895,2012-03-26,1_Mon,1134
508779,349435,2012-03-26,1_Mon,570
508779,383895,2012-03-26,1_Mon,1134
508779,21669,2012-03-26,1_Mon,1229
508779,196191,2012-03-26,1_Mon,1000
508779,236800,2012-03-26,1_Mon,600
508780,312687,2012-03-26,1_Mon,3800
508781,369310,2012-03-26,1_Mon,5040
508782,385302,2012-03-26,1_Mon,6111
508783,372193,2012-03-26,1_Mon,2120
508783,344984,2012-03-26,1_Mon,1767
508783,345054,2012-03-26,1_Mon,1766
508783,196192,2012-03-26,1_Mon,932
508783,372193,2012-03-26,1_Mon,2120
508783,258664,2012-03-26,1_Mon,2650
508784,292446,2012-03-26,1_Mon,10476
508785,5233006858,2012-03-26,1_Mon,679
508786,250278,2012-03-26,1_Mon,12923
508786,310389,2012-03-26,1_Mon,874
508786,310387,2012-03-26,1_Mon,340
508787,347755,2012-03-26,1_Mon,997
508788,317799,2012-03-26,1_Mon,48
508789,340380,2012-03-26,1_Mon,476
508790,14663,2012-03-26,1_Mon,535
508790,192219,2012-03-26,1_Mon,8555
508790,378461,2012-03-26,1_Mon,7663
508790,259773,2012-03-26,1_Mon,184
508791,19819,2012-03-26,1_Mon,1455
508792,385300,2012-03-26,1_Mon,1500
508794,93444,2012-03-26,1_Mon,952
508796,184659,2012-03-26,1_Mon,156
508796,184659,2012-03-26,1_Mon,156
508796,93444,2012-03-26,1_Mon,922
508796,184659,2012-03-26,1_Mon,156
508797,253021,2012-03-26,1_Mon,1377
508798,303151,2012-03-26,1_Mon,6584
508798,5233903542,2012-03-26,1_Mon,413
508798,5232006325,2012-03-26,1_Mon,871
508799,248292,2012-03-26,1_Mon,952
508799,353887,2012-03-26,1_Mon,2070
508799,368187,2012-03-26,1_Mon,3420
508800,328699,2012-03-26,1_Mon,3300
508801,317101,2012-03-26,1_Mon,2848
508802,369294,2012-03-26,1_Mon,4753
508803,379103,2012-03-26,1_Mon,11520
508804,128786,2012-03-26,1_Mon,9515
508805,377504,2012-03-26,1_Mon,2800
508805,377503,2012-03-26,1_Mon,2800
508805,379142,2012-03-26,1_Mon,2800
508805,363651,2012-03-26,1_Mon,3700
508806,373499,2012-03-26,1_Mon,3395
508807,370569,2012-03-26,1_Mon,1000
508807,106067,2012-03-26,1_Mon,1000
508807,106067,2012-03-26,1_Mon,1000
508807,368017,2012-03-26,1_Mon,12780
508808,5227002096,2012-03-26,1_Mon,29
508808,5227002074,2012-03-26,1_Mon,20
508809,313251,2012-03-26,1_Mon,185
508809,258696,2012-03-26,1_Mon,553
508809,312920,2012-03-26,1_Mon,554
508810,378835,2012-03-26,1_Mon,4191
508810,378832,2012-03-26,1_Mon,4801
508811,356415,2012-03-26,1_Mon,419
508812,320143,2012-03-26,1_Mon,380
508813,260096,2012-03-26,1_Mon,2070
508814,115688,2012-03-26,1_Mon,369
508814,5292000003,2012-03-26,1_Mon,1000
508814,178863,2012-03-26,1_Mon,1068
508814,352923,2012-03-26,1_Mon,1842
508815,371351,2012-03-26,1_Mon,1746
508815,314751,2012-03-26,1_Mon,1164
508816,5227006804,2012-03-26,1_Mon,1260
508816,5227006804,2012-03-26,1_Mon,1260
508817,289757,2012-03-26,1_Mon,6751
508818,315326,2012-03-26,1_Mon,1437
508818,5227002071,2012-03-26,1_Mon,266
508819,319528,2012-03-26,1_Mon,96
508820,317741,2012-03-26,1_Mon,3800
508820,317741,2012-03-26,1_Mon,3800
508821,249933,2012-03-26,1_Mon,1420
508822,366523,2012-03-26,1_Mon,4801
508823,370920,2012-03-26,1_Mon,582
508823,5218010007,2012-03-26,1_Mon,970
508824,294291,2012-03-26,1_Mon,3800
508825,5233013015,2012-03-26,1_Mon,476
508825,68497,2012-03-26,1_Mon,971
508826,360087,2012-03-26,1_Mon,4610
508827,260133,2012-03-26,1_Mon,1000
508827,374391,2012-03-26,1_Mon,380
508828,5233903546,2012-03-26,1_Mon,777
508828,382932,2012-03-26,1_Mon,6548
508829,382932,2012-03-26,1_Mon,6548
508829,5233903546,2012-03-26,1_Mon,777
508830,259969,2012-03-26,1_Mon,554
508830,376047,2012-03-26,1_Mon,6694
508830,368641,2012-03-26,1_Mon,8244
508832,257496,2012-03-26,1_Mon,1843
508832,257496,2012-03-26,1_Mon,1843
508833,5227002074,2012-03-26,1_Mon,400
508833,5292000003,2012-03-26,1_Mon,1000
508833,304469,2012-03-26,1_Mon,1900
508834,178000,2012-03-26,1_Mon,3000
508834,5292000002,2012-03-26,1_Mon,750
508834,384851,2012-03-26,1_Mon,2300
508835,318013,2012-03-26,1_Mon,970
508836,306810,2012-03-26,1_Mon,6658
508837,355818,2012-03-26,1_Mon,2848
508838,104133,2012-03-26,1_Mon,1500
508838,370569,2012-03-26,1_Mon,1000
508838,370569,2012-03-26,1_Mon,1000
508838,336075,2012-03-26,1_Mon,1136
508838,312665,2012-03-26,1_Mon,1517
508839,44756,2012-03-26,1_Mon,3262
508840,317779,2012-03-26,1_Mon,1700
508841,44767,2012-03-26,1_Mon,1455
508842,5292000002,2012-03-26,1_Mon,750
508843,355818,2012-03-26,1_Mon,2848
508844,259547,2012-03-26,1_Mon,8489
508844,316138,2012-03-26,1_Mon,8011
508844,369233,2012-03-26,1_Mon,8400
508844,375770,2012-03-26,1_Mon,20400
508844,349003,2012-03-26,1_Mon,7407
508844,324862,2012-03-26,1_Mon,19200
508844,296604,2012-03-26,1_Mon,8928
508844,381845,2012-03-26,1_Mon,14720
508845,388971,2012-03-26,1_Mon,18480
508845,346494,2012-03-26,1_Mon,8896
508845,387156,2012-03-26,1_Mon,7360
508845,388717,2012-03-26,1_Mon,64503
508846,261267,2012-03-26,1_Mon,370
508846,5227002544,2012-03-26,1_Mon,984
508846,381858,2012-03-26,1_Mon,11431
508847,5227002544,2012-03-26,1_Mon,6208
508847,381857,2012-03-26,1_Mon,6208
508847,261266,2012-03-26,1_Mon,340
508848,5227003032,2012-03-26,1_Mon,73
508848,379284,2012-03-26,1_Mon,65
508848,261267,2012-03-26,1_Mon,65
508849,375992,2012-03-26,1_Mon,4753
508849,375993,2012-03-26,1_Mon,4277
508850,299207,2012-03-26,1_Mon,1500
508851,194599,2012-03-26,1_Mon,1940
508852,18685,2012-03-26,1_Mon,900
508853,344984,2012-03-26,1_Mon,2372
508854,268525,2012-03-26,1_Mon,4320
508855,303478,2012-03-26,1_Mon,6256
508855,346127,2012-03-26,1_Mon,2679
508856,356381,2012-03-26,1_Mon,910
508856,376599,2012-03-26,1_Mon,2432
508856,262333,2012-03-26,1_Mon,5950
508856,262334,2012-03-26,1_Mon,5250
508857,285606,2012-03-26,1_Mon,1420
508857,375279,2012-03-26,1_Mon,1896
508858,109772,2012-03-26,1_Mon,508
508859,40898,2012-03-26,1_Mon,6400
508860,191101,2012-03-26,1_Mon,3800
508861,191101,2012-03-26,1_Mon,3800
508863,5233009229,2012-03-26,1_Mon,1143
508864,296015,2012-03-26,1_Mon,1920
508864,381347,2012-03-26,1_Mon,1309
508864,148394,2012-03-26,1_Mon,971
508864,381352,2012-03-26,1_Mon,1309
508864,148394,2012-03-26,1_Mon,971
508865,5233905842,2012-03-26,1_Mon,98
508865,5233905842,2012-03-26,1_Mon,98
508865,5233905842,2012-03-26,1_Mon,98
508865,315843,2012-03-26,1_Mon,1260
508865,5233905842,2012-03-26,1_Mon,98
508866,76263,2012-03-26,1_Mon,680
508866,5233009036,2012-03-26,1_Mon,970
508867,339880,2012-03-26,1_Mon,922
508867,14663,2012-03-26,1_Mon,535
508867,252602,2012-03-26,1_Mon,874
508868,292588,2012-03-26,1_Mon,500
508869,317253,2012-03-26,1_Mon,476
508869,317253,2012-03-26,1_Mon,476
508871,350486,2012-03-26,1_Mon,120
508871,369559,2012-03-26,1_Mon,2848
508871,355584,2012-03-26,1_Mon,2848
508871,356486,2012-03-26,1_Mon,1212
508871,343883,2012-03-26,1_Mon,952
508871,355440,2012-03-26,1_Mon,1583
508871,356486,2012-03-26,1_Mon,1212
508871,355441,2012-03-26,1_Mon,1265
508871,282506,2012-03-26,1_Mon,1896
508872,5233903124,2012-03-26,1_Mon,500
508873,284875,2012-03-26,1_Mon,2101
508873,385293,2012-03-26,1_Mon,1993
508874,353874,2012-03-26,1_Mon,1896
508875,338938,2012-03-26,1_Mon,1840
508875,363307,2012-03-26,1_Mon,16586
508875,266928,2012-03-26,1_Mon,923
508876,320741,2012-03-26,1_Mon,250
508877,356415,2012-03-26,1_Mon,923
508878,312687,2012-03-26,1_Mon,3685
508878,305050,2012-03-26,1_Mon,2763
508879,345880,2012-03-26,1_Mon,6300
508880,299212,2012-03-26,1_Mon,3685
508880,360218,2012-03-26,1_Mon,1840
508881,337066,2012-03-26,1_Mon,5500
508882,280387,2012-03-26,1_Mon,761
508882,280387,2012-03-26,1_Mon,761
508882,280387,2012-03-26,1_Mon,761
508882,280387,2012-03-26,1_Mon,761
508883,346038,2012-03-26,1_Mon,9000
508883,85276,2012-03-26,1_Mon,1200
508884,370171,2012-03-26,1_Mon,1600
508884,370171,2012-03-26,1_Mon,1600
508884,370171,2012-03-26,1_Mon,1600
508884,9192000001,2012-03-26,1_Mon,300
508885,5233903627,2012-03-26,1_Mon,571
508886,381353,2012-03-26,1_Mon,1350
508886,381348,2012-03-26,1_Mon,1350
508886,360214,2012-03-26,1_Mon,2279
508886,305050,2012-03-26,1_Mon,2279
508886,118754,2012-03-26,1_Mon,3324
508887,76264,2012-03-26,1_Mon,700
508888,381362,2012-03-26,1_Mon,1310
508888,21077,2012-03-26,1_Mon,971
508888,265356,2012-03-26,1_Mon,2300
508888,265359,2012-03-26,1_Mon,3685
508888,381399,2012-03-26,1_Mon,971
508889,367210,2012-03-26,1_Mon,5400
508889,220439,2012-03-26,1_Mon,951
508890,313221,2012-03-26,1_Mon,1191
508890,321902,2012-03-26,1_Mon,461
508890,264880,2012-03-26,1_Mon,491
508890,264880,2012-03-26,1_Mon,491
508890,310318,2012-03-26,1_Mon,1468
508891,178859,2012-03-26,1_Mon,2200
508891,178859,2012-03-26,1_Mon,2200
508892,250538,2012-03-26,1_Mon,1610
508893,76263,2012-03-26,1_Mon,700
508894,259980,2012-03-26,1_Mon,571
508894,164672,2012-03-26,1_Mon,380
508894,210594,2012-03-26,1_Mon,1212
508894,77793,2012-03-26,1_Mon,1364
508895,330244,2012-03-26,1_Mon,11251
508896,337835,2012-03-26,1_Mon,41905
508896,386706,2012-03-26,1_Mon,17620
508896,337835,2012-03-26,1_Mon,54477
508896,44758,2012-03-26,1_Mon,15715
508896,337832,2012-03-26,1_Mon,32191
508897,5292000004,2012-03-26,1_Mon,500
508898,263523,2012-03-26,1_Mon,476
508899,314891,2012-03-26,1_Mon,1896
508900,250538,2012-03-26,1_Mon,1896
508901,219568,2012-03-26,1_Mon,6096
508902,260129,2012-03-26,1_Mon,3200
508903,253021,2012-03-26,1_Mon,1372
508903,253021,2012-03-26,1_Mon,1372
508903,253021,2012-03-26,1_Mon,1372
508904,260108,2012-03-26,1_Mon,1200
508905,368183,2012-03-26,1_Mon,5310
508905,58132,2012-03-26,1_Mon,3400
508906,339377,2012-03-26,1_Mon,1420
508906,377090,2012-03-26,1_Mon,2500
508907,370460,2012-03-26,1_Mon,3040
508907,370458,2012-03-26,1_Mon,2279
508908,205672,2012-03-26,1_Mon,8201
508909,246159,2012-03-26,1_Mon,3686
508910,378020,2012-03-26,1_Mon,7682
508910,377690,2012-03-26,1_Mon,5194
508911,280427,2012-03-26,1_Mon,6658
508912,374988,2012-03-26,1_Mon,1440
508912,241568,2012-03-26,1_Mon,4050
508913,268574,2012-03-26,1_Mon,1839
508913,268573,2012-03-26,1_Mon,1839
508914,381849,2012-03-26,1_Mon,14717
508914,5227005213,2012-03-26,1_Mon,1579
508914,261263,2012-03-26,1_Mon,389
508914,324121,2012-03-26,1_Mon,292
508914,5227002079,2012-03-26,1_Mon,340
508915,179047,2012-03-26,1_Mon,800
508915,5292000004,2012-03-26,1_Mon,1000
508916,67201,2012-03-26,1_Mon,1896
508917,345243,2012-03-26,1_Mon,1896
508918,44767,2012-03-26,1_Mon,2858
508918,310808,2012-03-26,1_Mon,10800
508920,374298,2012-03-26,1_Mon,4164
508920,367712,2012-03-26,1_Mon,11218
508920,374297,2012-03-26,1_Mon,4866
508920,374299,2012-03-26,1_Mon,2753
508920,346458,2012-03-26,1_Mon,1820
508921,94621,2012-03-26,1_Mon,706
508921,364926,2012-03-26,1_Mon,2342
508922,310807,2012-03-26,1_Mon,8730
508922,44767,2012-03-26,1_Mon,2772
508923,384567,2012-03-26,1_Mon,4278
508924,261028,2012-03-26,1_Mon,2400
508924,44757,2012-03-26,1_Mon,1143
508925,261028,2012-03-26,1_Mon,4800
508925,44757,2012-03-26,1_Mon,2286
508926,261028,2012-03-26,1_Mon,2400
508926,44757,2012-03-26,1_Mon,1143
508927,44757,2012-03-26,1_Mon,2286
508927,261028,2012-03-26,1_Mon,4800
508930,374391,2012-03-26,1_Mon,380
508932,296016,2012-03-26,1_Mon,1980
508933,5233905842,2012-03-26,1_Mon,100
508933,5233905842,2012-03-26,1_Mon,100
508934,5233009036,2012-03-26,1_Mon,971
508934,95524,2012-03-26,1_Mon,1456
508934,196181,2012-03-26,1_Mon,2761
508935,356494,2012-03-26,1_Mon,1898
508935,356490,2012-03-26,1_Mon,1288
508936,346532,2012-03-26,1_Mon,476
508937,381425,2012-03-26,1_Mon,2444
508938,44767,2012-03-26,1_Mon,2600
508939,258625,2012-03-26,1_Mon,190
508940,364305,2012-03-26,1_Mon,380
508940,354626,2012-03-26,1_Mon,9500
508941,326024,2012-03-26,1_Mon,143
508941,318598,2012-03-26,1_Mon,166
508941,318599,2012-03-26,1_Mon,167
508942,196195,2012-03-26,1_Mon,1843
508943,310314,2012-03-26,1_Mon,3324
508943,314806,2012-03-26,1_Mon,943
508944,32511,2012-03-26,1_Mon,1180
508944,277955,2012-03-26,1_Mon,2270
508945,5230004497,2012-03-26,1_Mon,200
508946,331461,2012-03-26,1_Mon,1100
508946,280387,2012-03-26,1_Mon,740
508946,304547,2012-03-26,1_Mon,739
508947,370573,2012-03-26,1_Mon,630
508948,366903,2012-03-26,1_Mon,3780
508949,310894,2012-03-26,1_Mon,7421
508949,316447,2012-03-26,1_Mon,8556
508950,5233008607,2012-03-26,1_Mon,7524
508951,380331,2012-03-26,1_Mon,6147
508951,360086,2012-03-26,1_Mon,7584
508951,5232000042,2012-03-26,1_Mon,640
508951,378134,2012-03-26,1_Mon,7903
508951,270482,2012-03-26,1_Mon,2275
508951,270482,2012-03-26,1_Mon,2275
508951,385307,2012-03-26,1_Mon,2875
508951,256464,2012-03-26,1_Mon,2716
508951,371172,2012-03-26,1_Mon,5124
508951,315832,2012-03-26,1_Mon,2876
508951,256464,2012-03-26,1_Mon,2716
508951,315832,2012-03-26,1_Mon,2876
508953,259771,2012-03-26,1_Mon,189
508954,375279,2012-03-26,1_Mon,1839
508955,312687,2012-03-26,1_Mon,3800
508955,241501,2012-03-26,1_Mon,7900
508956,5232006041,2012-03-26,1_Mon,807
508956,260133,2012-03-26,1_Mon,949
508956,297981,2012-03-26,1_Mon,34102
508957,317795,2012-03-26,1_Mon,880
508958,317795,2012-03-26,1_Mon,854
508960,259771,2012-03-26,1_Mon,183
508960,82683,2012-03-26,1_Mon,970
508961,379143,2012-03-26,1_Mon,2800
508962,188510,2012-03-26,1_Mon,5900
525496,10318,2012-03-27,2_Tue,4184
525496,10318,2012-03-27,2_Tue,4185
525497,354345,2012-03-27,2_Tue,4000
525498,370938,2012-03-27,2_Tue,5335
